Daily evaporation....
StartDate: 2001-01-01 12:00:00
EndDate: 2009-10-31 12:00:00

Time[yyyy-MM-dd hh:mm:ss], PET
2001-05-01 01:00:00, 2.063202178644466
2001-05-02 01:00:00, 2.265893391019233
2001-05-03 01:00:00, 2.389700128429499
2001-05-04 01:00:00, 2.4155818217371565
2001-05-05 01:00:00, 2.1128471370835498
2001-05-06 01:00:00, 0.9715821046317492
2001-05-07 01:00:00, 1.3731237736460318
2001-05-08 01:00:00, 1.6352599819777967
2001-05-09 01:00:00, 2.1141837830621033
2001-05-10 01:00:00, 2.1871947728304812
2001-05-11 01:00:00, 1.7406891525776103
2001-05-12 01:00:00, 2.0333647478489314
2001-05-13 01:00:00, 2.3702037580875905
2001-05-14 01:00:00, 2.5684333867172566
2001-05-15 01:00:00, 2.4822413556943017
2001-05-16 01:00:00, 2.6731639886255554
2001-05-17 01:00:00, 2.569982404355524
2001-05-18 01:00:00, 2.4798788788537207
2001-05-19 01:00:00, 1.5697024584314923
2001-05-20 01:00:00, 1.9034955823423143
2001-05-21 01:00:00, 1.3568712829573557
2001-05-22 01:00:00, 2.113249346553542
2001-05-23 01:00:00, 2.085493737520623
2001-05-24 01:00:00, 1.6012773830719291
2001-05-25 01:00:00, 2.092972381417174
2001-05-26 01:00:00, 2.1680758001314575
2001-05-27 01:00:00, 1.62520856253128
2001-05-28 01:00:00, 2.0201839744735657
2001-05-29 01:00:00, 2.33829753741128
2001-05-30 01:00:00, 2.2541548987952456
2001-05-31 01:00:00, 1.2423466444532765
2001-06-01 01:00:00, 2.0852036010196398
2001-06-02 01:00:00, 2.2162008703473743
2001-06-03 01:00:00, 2.6660943052244255
2001-06-04 01:00:00, 2.3798492977468557
2001-06-05 01:00:00, 2.4122020062154017
2001-06-06 01:00:00, 1.159589750316114
2001-06-07 01:00:00, 2.0906824461158355
2001-06-08 01:00:00, 2.2584973153697567
2001-06-09 01:00:00, 2.376912461999313
2001-06-10 01:00:00, 2.4427916613993483
2001-06-11 01:00:00, 2.423480645494137
2001-06-12 01:00:00, 2.595665574812607
2001-06-13 01:00:00, 2.4937075036369056
2001-06-14 01:00:00, 2.6967384037421662
2001-06-15 01:00:00, 2.1722381588920143
2001-06-16 01:00:00, 2.7821015401997577
2001-06-17 01:00:00, 2.6122273615486824
2001-06-18 01:00:00, 2.48386467601294
2001-06-19 01:00:00, 2.5252578771829763
2001-06-20 01:00:00, 2.413655254031044
2001-06-21 01:00:00, 1.9106683541556229
2001-06-22 01:00:00, 2.0786583518070647
2001-06-23 01:00:00, 2.3750222888988923
2001-06-24 01:00:00, 1.795262342783487
2001-06-25 01:00:00, 1.8106501657671745
2001-06-26 01:00:00, 2.3569967382383394
2001-06-27 01:00:00, 2.373137709432728
2001-06-28 01:00:00, 2.395472054527662
2001-06-29 01:00:00, 2.060605652714426
2001-06-30 01:00:00, 1.9589066277334162
2001-07-01 01:00:00, 2.4375154736713833
2001-07-02 01:00:00, 2.0125031973391847
2001-07-03 01:00:00, 2.36393969389388
2001-07-04 01:00:00, 2.3996246276050974
2001-07-05 01:00:00, 2.557950328637823
2001-07-06 01:00:00, 2.2519220079697337
2001-07-07 01:00:00, 2.5752026759881232
2001-07-08 01:00:00, 2.4525172528846673
2001-07-09 01:00:00, 2.6422595317087554
2001-07-10 01:00:00, 2.672160471310516
2001-07-11 01:00:00, 2.4365119145318253
2001-07-12 01:00:00, 2.2471593395652487
2001-07-13 01:00:00, 2.2775574771513556
2001-07-14 01:00:00, 2.392880861146525
2001-07-15 01:00:00, 2.3315617449077943
2001-07-16 01:00:00, 2.408091957549189
2001-07-17 01:00:00, 2.392033847792373
2001-07-18 01:00:00, 2.1616483380143943
2001-07-19 01:00:00, 2.0051051321797937
2001-07-20 01:00:00, 1.8373250302085387
2001-07-21 01:00:00, 2.451388281774614
2001-07-22 01:00:00, 2.4595735056724775
2001-07-23 01:00:00, 2.1646304647790324
2001-07-24 01:00:00, 1.4947657183582073
2001-07-25 01:00:00, 2.066954910754825
2001-07-26 01:00:00, 2.3446176043216824
2001-07-27 01:00:00, 1.685655024461303
2001-07-28 01:00:00, 1.3023722506852442
2001-07-29 01:00:00, 2.4651302373377164
2001-07-30 01:00:00, 1.9263153976209622
2001-07-31 01:00:00, 2.0364630110424664
2001-08-01 01:00:00, 1.9858394134608142
2001-08-02 01:00:00, 2.146514604424258
2001-08-03 01:00:00, 2.007523487822456
2001-08-04 01:00:00, 2.0133711522508317
2001-08-05 01:00:00, 2.1928189599749315
2001-08-06 01:00:00, 2.462365089344602
2001-08-07 01:00:00, 2.422984560590464
2001-08-08 01:00:00, 2.1345553672794844
2001-08-09 01:00:00, 2.2597913493775397
2001-08-10 01:00:00, 2.2772109531830393
2001-08-11 01:00:00, 1.7309413341249356
2001-08-12 01:00:00, 1.7836295984249786
2001-08-13 01:00:00, 2.107795896464658
2001-08-14 01:00:00, 2.041630786479046
2001-08-15 01:00:00, 2.0337764598485175
2001-08-16 01:00:00, 2.2596895480030255
2001-08-17 01:00:00, 2.1009297778275062
2001-08-18 01:00:00, 2.027116739144929
2001-08-19 01:00:00, 1.8979272576540396
2001-08-20 01:00:00, 2.254349077041317
2001-08-21 01:00:00, 2.3363795161121184
2001-08-22 01:00:00, 2.347477326450697
2001-08-23 01:00:00, 2.0785591296360253
2001-08-24 01:00:00, 1.8542726380141115
2001-08-25 01:00:00, 1.964837425080231
2001-08-26 01:00:00, 2.184869794515147
2001-08-27 01:00:00, 1.7488596378306953
2001-08-28 01:00:00, 2.1034954482927173
2001-08-29 01:00:00, 1.4969624620862927
2001-08-30 01:00:00, 1.1783934703915795
2001-08-31 01:00:00, 1.199247573993704
2001-09-01 01:00:00, 1.407785696990705
2001-09-02 01:00:00, 1.0515994105784616
2001-09-03 01:00:00, 1.8475876825079178
2001-09-04 01:00:00, 2.0095726121923807
2001-09-05 01:00:00, 1.9578853220286812
2001-09-06 01:00:00, 1.8461448573197097
2001-09-07 01:00:00, 1.7790926573390566
2001-09-08 01:00:00, 1.6178867405914252
2001-09-09 01:00:00, 1.6141442957508747
2001-09-10 01:00:00, 1.9545381403915636
2001-09-11 01:00:00, 1.7147924071194371
2001-09-12 01:00:00, 1.9039358904899835
2001-09-13 01:00:00, 1.8537319318977772
2001-09-14 01:00:00, 1.6282551298333727
2001-09-15 01:00:00, 1.6610213960746065
2001-09-16 01:00:00, 1.7079576246714159
2001-09-17 01:00:00, 1.7804261232311096
2001-09-18 01:00:00, 1.285217478119241
2001-09-19 01:00:00, 1.5262170173666805
2001-09-20 01:00:00, 1.6846497636165092
2001-09-21 01:00:00, 1.6900941878817173
2001-09-22 01:00:00, 1.6943578831719635
2001-09-23 01:00:00, 0.7938418327490969
2001-09-24 01:00:00, 1.206163544569722
2001-09-25 01:00:00, 1.4054324799865294
2001-09-26 01:00:00, 1.6270890332983958
2001-09-27 01:00:00, 1.5277181078555804
2001-09-28 01:00:00, 1.3619830540206752
2001-09-29 01:00:00, 1.5002705122493616
2001-09-30 01:00:00, 1.5493999062931498
2001-10-01 01:00:00, 1.588976865649891
2001-10-02 01:00:00, 1.6330619109340685
2001-10-03 01:00:00, 1.5822145868319648
2001-10-04 01:00:00, 1.403374117718206
2001-10-05 01:00:00, 0.9073216210795706
2001-10-06 01:00:00, 1.1782287634322177
2001-10-07 01:00:00, 1.2580760424679287
2001-10-08 01:00:00, 1.175858930171936
2001-10-09 01:00:00, 1.0756812412089898
2001-10-10 01:00:00, 0.7812345875590493
2001-10-11 01:00:00, 0.7103715644358856
2001-10-12 01:00:00, 0.63225369702935
2001-10-13 01:00:00, 0.9669885555733486
2001-10-14 01:00:00, 1.2738364773161845
2001-10-15 01:00:00, 1.063488930598761
2001-10-16 01:00:00, 0.9179682990983876
2001-10-17 01:00:00, 1.1062363027609912
2001-10-18 01:00:00, 1.2037907306248445
2001-10-19 01:00:00, 1.3432626238722019
2001-10-20 01:00:00, 1.367982617169155
2001-10-21 01:00:00, 1.410183743992749
2001-10-22 01:00:00, 1.3755001222106262
2001-10-23 01:00:00, 1.3938706507072158
2001-10-24 01:00:00, 1.0697852694480796
2001-10-25 01:00:00, 0.7615409745675458
2001-10-26 01:00:00, 0.5244528443628347
2001-10-27 01:00:00, 0.9004622996401009
2001-10-28 01:00:00, 1.0790368943449618
2001-10-29 12:00:00, 1.069533962944652
2001-10-30 12:00:00, 1.1806967629360998
2001-10-31 12:00:00, 1.0704713028098571
2001-11-01 12:00:00, 0.9062522252425148
2001-11-02 12:00:00, 1.1021002413826058
2001-11-03 12:00:00, 1.1251539475870647
2001-11-04 12:00:00, 1.0509894817853986
2001-11-05 12:00:00, 1.037099764613463
2001-11-06 12:00:00, 1.0230563758928828
2001-11-07 12:00:00, 1.1511900073340484
2001-11-08 12:00:00, 1.1188695294360333
2001-11-09 12:00:00, 1.0845815292803953
2001-11-10 12:00:00, 1.04897045155444
2001-11-11 12:00:00, 0.9430844154157708
2001-11-12 12:00:00, 0.7739969440845282
2001-11-13 12:00:00, 0.7723228665491317
2001-11-14 12:00:00, 0.9177128908460542
2001-11-15 12:00:00, 0.9253632000290224
2001-11-16 12:00:00, 1.049558291996313
2001-11-17 12:00:00, 0.9931850142924576
2001-11-18 12:00:00, 0.9299745411892261
2001-11-19 12:00:00, 0.9069044843007031
2001-11-20 12:00:00, 0.6273873701508689
2001-11-21 12:00:00, 0.7141829054282762
2001-11-22 12:00:00, 0.7471851942023169
2001-11-23 12:00:00, 0.5704221162965292
2001-11-24 12:00:00, 0.6779578330992715
2001-11-25 12:00:00, 0.764195940054075
2001-11-26 12:00:00, 0.8924336590350628
2001-11-27 12:00:00, 0.8923442105698568
2001-11-28 12:00:00, 0.8019177732555375
2001-11-29 12:00:00, 0.5155651430066585
2001-11-30 12:00:00, 0.5767290922853017
2001-12-01 12:00:00, 0.85799408489477
2001-12-02 12:00:00, 0.8002581059172145
2001-12-03 12:00:00, 0.8035971488707552
2001-12-04 12:00:00, 0.8970300884346648
2001-12-05 12:00:00, 0.8391632046265242
2001-12-06 12:00:00, 0.8537932821062211
2001-12-07 12:00:00, 0.7526988745679303
2001-12-08 12:00:00, 0.5722659949279562
2001-12-09 12:00:00, 0.599405062382799
2001-12-10 12:00:00, 0.23667329299501644
2001-12-11 12:00:00, 0.5073677522427119
2001-12-12 12:00:00, 0.5396735140407622
2001-12-13 12:00:00, 0.48618368439804754
2001-12-14 12:00:00, 0.6621664145419508
2001-12-15 12:00:00, 0.6919315733053721
2001-12-16 12:00:00, 0.5640277786737224
2001-12-17 12:00:00, 0.5473024370517721
2001-12-18 12:00:00, 0.5674351149443613
2001-12-19 12:00:00, 0.6880771661087107
2001-12-20 12:00:00, 0.5280794422918409
2001-12-21 12:00:00, 0.5894175323035707
2001-12-22 12:00:00, 0.5571237739097438
2001-12-23 12:00:00, 0.49020913099183083
2001-12-24 12:00:00, 0.3221840081024731
2001-12-25 12:00:00, 0.42224665264585354
2001-12-26 12:00:00, 0.34275230868643386
2001-12-27 12:00:00, 0.4088261694700321
2001-12-28 12:00:00, 0.5474010058555747
2001-12-29 12:00:00, 0.5138112318914395
2001-12-30 12:00:00, 0.41126297872546563
2001-12-31 12:00:00, 0.318592688448143
2002-01-01 12:00:00, 0.40124389402291977
2002-01-02 12:00:00, 0.24162615888346337
2002-01-03 12:00:00, 0.21748420157370282
2002-01-04 12:00:00, 0.40131329926709153
2002-01-05 12:00:00, 0.5279190793025763
2002-01-06 12:00:00, 0.40238671762461226
2002-01-07 12:00:00, 0.25705341390222597
2002-01-08 12:00:00, 0.413049031244663
2002-01-09 12:00:00, 0.741860655681026
2002-01-10 12:00:00, 0.7146793653127048
2002-01-11 12:00:00, 0.5008584419018804
2002-01-12 12:00:00, 0.5297323913298744
2002-01-13 12:00:00, 0.6133379659567137
2002-01-14 12:00:00, 0.5448797104873805
2002-01-15 12:00:00, 0.6456321241471213
2002-01-16 12:00:00, 0.5919279937023414
2002-01-17 12:00:00, 0.6852729535333714
2002-01-18 12:00:00, 0.6197193706854074
2002-01-19 12:00:00, 0.33298085756267376
2002-01-20 12:00:00, 0.5356521682231112
2002-01-21 12:00:00, 0.6690201089547867
2002-01-22 12:00:00, 0.6681217231401826
2002-01-23 12:00:00, 0.7451420575642257
2002-01-24 12:00:00, 0.6834405075840906
2002-01-25 12:00:00, 0.5666432669473822
2002-01-26 12:00:00, 0.8087658603381277
2002-01-27 12:00:00, 0.8956691245322114
2002-01-28 12:00:00, 1.0045902039063512
2002-01-29 12:00:00, 1.0890163326057594
2002-01-30 12:00:00, 1.1581482666757879
2002-01-31 12:00:00, 0.9968317335911637
2002-02-01 12:00:00, 0.6135640397606479
2002-02-02 12:00:00, 0.7422617876591158
2002-02-03 12:00:00, 0.44030619154169237
2002-02-04 12:00:00, 0.40414185670115965
2002-02-05 12:00:00, 0.48065986564413454
2002-02-06 12:00:00, 0.3654147931079147
2002-02-07 12:00:00, 0.5478580403935777
2002-02-08 12:00:00, 0.9002599562888857
2002-02-09 12:00:00, 0.9082298636166503
2002-02-10 12:00:00, 0.8307118168731134
2002-02-11 12:00:00, 0.6916070819612183
2002-02-12 12:00:00, 0.8617446615083311
2002-02-13 12:00:00, 0.8607453429134617
2002-02-14 12:00:00, 0.7869073725280649
2002-02-15 12:00:00, 0.8972346404471434
2002-02-16 12:00:00, 0.8881130244196925
2002-02-17 12:00:00, 0.566498219123203
2002-02-18 12:00:00, 0.9362371809401718
2002-02-19 12:00:00, 0.9679109020011942
2002-02-20 12:00:00, 0.48122710196189006
2002-02-21 12:00:00, 0.9482022318287585
2002-02-22 12:00:00, 0.8736450910356169
2002-02-23 12:00:00, 0.9465598591225762
2002-02-24 12:00:00, 1.1428123806766888
2002-02-25 12:00:00, 1.0929983143991044
2002-02-26 12:00:00, 0.9079767186764337
2002-02-27 12:00:00, 0.2955043915002355
2002-02-28 12:00:00, 0.6492780952557078
2002-03-01 12:00:00, 0.7773490960269078
2002-03-02 12:00:00, 0.6930386225235012
2002-03-03 12:00:00, 0.6347031306734668
2002-03-04 12:00:00, 0.41509690603591937
2002-03-05 12:00:00, 0.9006491064950002
2002-03-06 12:00:00, 1.1329012094943325
2002-03-07 12:00:00, 1.3098076974366961
2002-03-08 12:00:00, 1.3516074484728882
2002-03-09 12:00:00, 0.7962947891002663
2002-03-10 12:00:00, 0.9388560122351884
2002-03-11 12:00:00, 1.0695935525769573
2002-03-12 12:00:00, 0.7890238351341176
2002-03-13 12:00:00, 1.3008440914457349
2002-03-14 12:00:00, 1.4694725672957751
2002-03-15 12:00:00, 1.7529925134402171
2002-03-16 12:00:00, 1.4322286569666498
2002-03-17 12:00:00, 1.1502876385855034
2002-03-18 12:00:00, 1.0841551846185777
2002-03-19 12:00:00, 0.8226141985207095
2002-03-20 12:00:00, 1.3279924217200756
2002-03-21 12:00:00, 1.120587000874566
2002-03-22 12:00:00, 0.7911259092120904
2002-03-23 12:00:00, 1.2319282199242862
2002-03-24 12:00:00, 1.5367195338416495
2002-03-25 12:00:00, 1.7679246952636232
2002-03-26 12:00:00, 1.2157342485610108
2002-03-27 12:00:00, 1.4388076321887557
2002-03-28 12:00:00, 1.5072073860595425
2002-03-29 12:00:00, 1.709496917354096
2002-03-30 12:00:00, 1.0388720626197459
2002-03-31 12:00:00, 1.2158923047403203
2002-04-01 12:00:00, 1.513362325646712
2002-04-02 12:00:00, 1.8719263542440343
2002-04-03 12:00:00, 1.8007685549944379
2002-04-04 12:00:00, 1.482801568455595
2002-04-05 12:00:00, 1.5372108399906275
2002-04-06 12:00:00, 1.3527039370544118
2002-04-07 12:00:00, 1.3369701791830813
2002-04-08 01:00:00, 1.0295155102540963
2002-04-09 01:00:00, 1.6723574546817737
2002-04-10 01:00:00, 1.3343542819509693
2002-04-11 01:00:00, 0.9365345972437708
2002-04-12 01:00:00, 1.429985430349155
2002-04-13 01:00:00, 1.2716933471201082
2002-04-14 01:00:00, 2.0356133296443213
2002-04-15 01:00:00, 2.240305654689239
2002-04-16 01:00:00, 1.9303043955269994
2002-04-17 01:00:00, 2.176955783346913
2002-04-18 01:00:00, 2.3786431709930937
2002-04-19 01:00:00, 2.186080987670208
2002-04-20 01:00:00, 2.1339857098879684
2002-04-21 01:00:00, 1.6162788058261457
2002-04-22 01:00:00, 1.9817800482884822
2002-04-23 01:00:00, 1.8265089164558277
2002-04-24 01:00:00, 1.5278674396475806
2002-04-25 01:00:00, 1.4020404952841614
2002-04-26 01:00:00, 1.4634863068532509
2002-04-27 01:00:00, 2.0547545749342278
2002-04-28 01:00:00, 1.998104932499365
2002-04-29 01:00:00, 1.9136282124619617
2002-04-30 01:00:00, 1.7614285941380357
2002-05-01 01:00:00, 2.0944300641092024
2002-05-02 01:00:00, 1.2488319732624977
2002-05-03 01:00:00, 0.9773050315384523
2002-05-04 01:00:00, 2.0813603701243464
2002-05-05 01:00:00, 2.120641100265402
2002-05-06 01:00:00, 2.4203089616829176
2002-05-07 01:00:00, 2.5000900553930814
2002-05-08 01:00:00, 2.320203516920622
2002-05-09 01:00:00, 1.7913871284835001
2002-05-10 01:00:00, 1.6979055903768445
2002-05-11 01:00:00, 1.7886407216459057
2002-05-12 01:00:00, 1.7011065333444697
2002-05-13 01:00:00, 1.8221300064984556
2002-05-14 01:00:00, 2.1841585251774664
2002-05-15 01:00:00, 2.247293809253373
2002-05-16 01:00:00, 2.3006086483969166
2002-05-17 01:00:00, 1.1725370935257828
2002-05-18 01:00:00, 1.7914169774179218
2002-05-19 01:00:00, 1.656317608669688
2002-05-20 01:00:00, 1.5938646577719202
2002-05-21 01:00:00, 1.9109899224502391
2002-05-22 01:00:00, 2.2264463408730424
2002-05-23 01:00:00, 2.5565568837413135
2002-05-24 01:00:00, 2.5528708672635214
2002-05-25 01:00:00, 2.546006719341156
2002-05-26 01:00:00, 1.7989682821309683
2002-05-27 01:00:00, 2.250070699659122
2002-05-28 01:00:00, 2.346682870058717
2002-05-29 01:00:00, 2.2844722560329833
2002-05-30 01:00:00, 2.462155967658968
2002-05-31 01:00:00, 2.6432712002322196
2002-06-01 01:00:00, 2.5672053575216505
2002-06-02 01:00:00, 2.6762219733508177
2002-06-03 01:00:00, 2.5861198960859633
2002-06-04 01:00:00, 2.3894958660915218
2002-06-05 01:00:00, 2.226435626499892
2002-06-06 01:00:00, 2.160199848202812
2002-06-07 01:00:00, 2.0539904766439903
2002-06-08 01:00:00, 2.5427091184977058
2002-06-09 01:00:00, 2.687408371715953
2002-06-10 01:00:00, 2.789901026164174
2002-06-11 01:00:00, 2.7956743802157202
2002-06-12 01:00:00, 2.672254303739992
2002-06-13 01:00:00, 1.4274501951220548
2002-06-14 01:00:00, 2.0098098330574325
2002-06-15 01:00:00, 2.387762996025267
2002-06-16 01:00:00, 2.4709566211144014
2002-06-17 01:00:00, 2.4984981758571814
2002-06-18 01:00:00, 2.405489507447026
2002-06-19 01:00:00, 2.4256104952855013
2002-06-20 01:00:00, 2.38758769894881
2002-06-21 01:00:00, 2.3875594891526157
2002-06-22 01:00:00, 2.020895370318656
2002-06-23 01:00:00, 2.2723740728017594
2002-06-24 01:00:00, 2.335957257097279
2002-06-25 01:00:00, 1.9151580383860638
2002-06-26 01:00:00, 2.214510190581301
2002-06-27 01:00:00, 1.8338110546511066
2002-06-28 01:00:00, 2.4092307520992033
2002-06-29 01:00:00, 2.5336515934103496
2002-06-30 01:00:00, 2.6030700352004463
2002-07-01 01:00:00, 2.592047748129079
2002-07-02 01:00:00, 2.2334061477062614
2002-07-03 01:00:00, 2.617928016611144
2002-07-04 01:00:00, 2.909459361818871
2002-07-05 01:00:00, 2.797266017529955
2002-07-06 01:00:00, 2.2925846044328906
2002-07-07 01:00:00, 2.4792818289165366
2002-07-08 01:00:00, 2.6520186995054926
2002-07-09 01:00:00, 2.4182077000861804
