Daily Runoff....
StartDate: 2001-01-02 12:00:00
EndDate: 2002-01-02 12:00:00

Time[yyyy-MM-dd hh:mm:ss], Runoff, Streamflow [l/s], PET, Precipitation
2001-12-28 12:00:00, 1.7312521956486717, 2.5006976159369705, 0.41034252329264126, 0.0
2001-12-29 12:00:00, 1.6905424644640121, 2.441894670892462, 0.3177980754162723, 0.0
2001-12-30 12:00:00, 1.6532359802681675, 2.3880075270540195, 0.40014149473321703, 0.0
2001-12-31 12:00:00, 1.6159439290953466, 2.3341412309155007, 0.24090180710248668, 0.0
2002-01-01 12:00:00, 1.582945960412983, 2.2864774983743086, 0.21677846932660055, 0.0
2002-01-02 12:00:00, 1.551606281156342, 2.241209072781383, 0.39991323889924335, 0.0
2002-01-03 12:00:00, 1.5183240904905886, 2.193134797375295, 0.525950610589072, 0.0
2002-01-04 12:00:00, 1.4842253572297666, 2.143881071554107, 0.40079130925969264, 18.84
2002-01-05 12:00:00, 1.7919092918658406, 2.588313421583992, 0.2559745923852399, 0.0
2002-01-06 12:00:00, 1.7515961001851283, 2.530083255822963, 0.4112214677047356, 0.0
2002-01-07 12:00:00, 1.710004707103172, 2.470006799149026, 0.7384126778398109, 0.0
2002-01-08 12:00:00, 1.6641117300243964, 2.4037169433685723, 0.7112015787412557, 0.0
2002-01-09 12:00:00, 1.620766386549054, 2.341107002793078, 0.49831416899373027, 0.0
2002-01-10 12:00:00, 1.58305064903759, 2.286628715276519, 0.5269309560347982, 0.0
2002-01-11 12:00:00, 1.5463688976011982, 2.2336439632017306, 0.6099696437248315, 0.0
2002-01-12 12:00:00, 1.5097592768394263, 2.1807633998791713, 0.5417794216639515, 0.0
2002-01-13 12:00:00, 1.4757337804752235, 2.131615460686434, 0.6418342040658394, 0.0
2002-01-14 12:00:00, 1.441417221530629, 2.082047097766464, 0.5883352603044859, 0.0
2002-01-15 12:00:00, 1.409273052536476, 2.0356166314415765, 0.6809893535904369, 0.0
2002-01-16 12:00:00, 1.3769196520135578, 1.9888839417973614, 0.6157366972576122, 0.0
2002-01-17 12:00:00, 1.3467687998671152, 1.9453327109191665, 0.3307843923116684, 59.23
2002-01-18 12:00:00, 2.5527721162516057, 3.687337501252319, 0.5320310229035723, 0.0
2002-01-19 12:00:00, 2.4667568771172323, 3.5630932669471136, 0.6643917149624864, 16.05
2002-01-20 12:00:00, 2.847516116211361, 4.1130788345275215, 0.6633980605695747, 0.8100000000000005
2002-01-21 12:00:00, 2.767032151036765, 3.9968242181642157, 0.739765187679538, 32.81
2002-01-22 12:00:00, 3.835854252166115, 5.540678364239944, 0.6784133589881818, 27.23
2002-01-23 12:00:00, 4.925496520082168, 7.114606084563132, 0.5623995085180333, 0.0
2002-01-24 12:00:00, 4.63412992644987, 6.693743227094258, 0.8026056307276191, 0.0
2002-01-25 12:00:00, 4.3624782001040625, 6.301357400150312, 0.8887382162312267, 0.0
2002-01-26 12:00:00, 4.115224714787406, 5.944213476915142, 0.9967005923349503, 0.0
2002-01-27 12:00:00, 3.88799760754918, 5.615996544237704, 1.0803447217754572, 0.0
2002-01-28 12:00:00, 3.6791820836382856, 5.314374120810857, 1.148806685824447, 0.0
2002-01-29 12:00:00, 3.487015273938494, 5.03679984013338, 0.9886944888612913, 0.04999999999999982
2002-01-30 12:00:00, 3.320890776465952, 4.7968422326730416, 0.608499517739621, 1.3200000000000003
2002-01-31 12:00:00, 3.224823981971798, 4.658079085070375, 0.7360717012270602, 0.0
2002-02-01 12:00:00, 3.0859773597927145, 4.457522853033921, 0.4365993262013586, 0.0
2002-02-02 12:00:00, 2.9675262002680247, 4.28642673372048, 0.4007097391350157, 0.0
2002-02-03 12:00:00, 2.8585194980111095, 4.128972608238269, 0.47654535518510593, 0.0
2002-02-04 12:00:00, 2.7584620375214888, 3.9844451653088173, 0.36226410664341224, 34.08
2002-02-05 12:00:00, 3.889518826082091, 5.618193859896354, 0.5431033409598582, 4.110000000000003
2002-02-06 12:00:00, 3.8715494345615604, 5.592238072144476, 0.8924009795950488, 0.0
2002-02-07 12:00:00, 3.671946912314185, 5.303923317787156, 0.9002599562888857, 0.0
2002-02-08 12:00:00, 3.490062752399524, 5.041201753465979, 0.8233887583668359, 0.0
2002-02-09 12:00:00, 3.3267387763385408, 4.805289343600114, 0.6854861196484695, 0.0
2002-02-10 12:00:00, 3.1816890419521275, 4.595773060597518, 0.8540922472142969, 0.0
2002-02-11 12:00:00, 3.042167292974822, 4.394241645408076, 0.8530805029580003, 0.0
2002-02-12 12:00:00, 2.913309312017248, 4.208113450691581, 0.7798844704029131, 0.0
2002-02-13 12:00:00, 2.7961799139033516, 4.038926542304841, 0.8892136787296026, 0.0
2002-02-14 12:00:00, 2.683992303334112, 3.876877771482606, 0.8801645221044364, 0.0
2002-02-15 12:00:00, 2.5797786714402613, 3.726346969858155, 0.5614249531630368, 0.0
2002-02-16 12:00:00, 2.4912917386269524, 3.5985325113500424, 0.9278516964051832, 0.0
2002-02-17 12:00:00, 2.398421622913331, 3.464386788652589, 0.9592449240395959, 0.0
2002-02-18 12:00:00, 2.310591281519842, 3.337520739973105, 0.47692219070880953, 10.97
2002-02-19 12:00:00, 2.53050775120954, 3.6551778628582245, 0.9397310488527244, 0.0
2002-02-20 12:00:00, 2.43479305657854, 3.51692330394678, 0.8658538088652618, 0.0
2002-02-21 12:00:00, 2.347117341109437, 3.390280603824743, 0.938137006653124, 0.0
2002-02-22 12:00:00, 2.2629857863530303, 3.2687572469543773, 1.1326701368276197, 0.0
2002-02-23 12:00:00, 2.1791950717757036, 3.147726214787127, 1.0833279786303187, 0.0
2002-02-24 12:00:00, 2.1016133661815894, 3.0356637511511844, 0.8999713995296149, 0.0
2002-02-25 12:00:00, 2.032678492008604, 2.936091155123539, 0.2929091816895223, 0.0
2002-02-26 12:00:00, 1.9808271588976742, 2.8611947850744186, 0.6436004241963295, 0.0
2002-02-27 12:00:00, 1.9238996771112955, 2.778966200271871, 0.7705833402410059, 0.0
2002-02-28 12:00:00, 1.8671543013387502, 2.6970006574893057, 0.6870372373151316, 38.91
2002-03-01 12:00:00, 2.7965008386326167, 4.039390100247113, 0.6292368138006209, 0.5600000000000023
2002-03-02 12:00:00, 2.708858709265165, 3.912795913383016, 0.411542696610811, 0.0
2002-03-03 12:00:00, 2.616549013083499, 3.7794596855650546, 0.8929850160734536, 0.0
2002-03-04 12:00:00, 2.5164808977791693, 3.634916852347689, 1.1233236826803659, 0.0
2002-03-05 12:00:00, 2.41673917525006, 3.4908454753611977, 1.2988107365795478, 0.0
2002-03-06 12:00:00, 2.3189982308761863, 3.3496641112656027, 1.3403414555860795, 0.0
2002-03-07 12:00:00, 2.2266004614158206, 3.2162006664895184, 0.7897076195441299, 7.16
2002-03-08 12:00:00, 2.3315120063180803, 3.3677395646816715, 0.9311508000492339, 0.0
2002-03-09 12:00:00, 2.248504161248233, 3.2478393440252256, 1.0608874908384864, 0.0
2002-03-10 12:00:00, 2.1673260214873986, 3.130582031037354, 0.7826563316103327, 26.460000000000004
2002-03-11 12:00:00, 2.814729599205021, 4.06572053218503, 1.2904391148144483, 12.24
2002-03-12 12:00:00, 3.0805359516869624, 4.449663041325612, 1.4578265708858644, 0.0
2002-03-13 12:00:00, 2.9290476670481485, 4.230846630180659, 1.7392312345398444, 0.0
2002-03-14 12:00:00, 2.7809916599592155, 4.016987953274422, 1.4210954427880211, 2.08
2002-03-15 12:00:00, 2.7161863811092077, 3.9233803282688555, 1.1414362463972572, 8.68
2002-03-16 12:00:00, 2.8656947073711594, 4.139336799536119, 1.0758993225129931, 0.0
2002-03-17 12:00:00, 2.742898786139552, 3.9619649133126864, 0.8164168869724282, 0.0
2002-03-18 12:00:00, 2.636539759769196, 3.8083352085555053, 1.3180975431875679, 2.59
2002-03-19 12:00:00, 2.5968644167826813, 3.7510263797972065, 1.1123315461959697, 6.65
2002-03-20 12:00:00, 2.683120074059508, 3.875617884752623, 0.7853649406560836, 0.0
2002-03-21 12:00:00, 2.581683232014423, 3.729098001798611, 1.2230635052487668, 0.0
2002-03-22 12:00:00, 2.4748174555447626, 3.574736324675768, 1.5257955919610064, 0.0
2002-03-23 12:00:00, 2.367217895573855, 3.419314738051124, 1.7555130091740963, 0.0
2002-03-24 12:00:00, 2.261226263761879, 3.2662157143227146, 1.207307392476129, 12.749999999999998
2002-03-25 12:00:00, 2.506869251730384, 3.621033363610555, 1.428963715000002, 0.0
2002-03-26 12:00:00, 2.399602712347505, 3.4660928067241743, 1.4970318904416169, 0.0
2002-03-27 12:00:00, 2.297926620681371, 3.319227340984203, 1.6981115290823459, 0.0
2002-03-28 12:00:00, 2.198740777120465, 3.1759589002851154, 1.0320483820739765, 35.35
2002-03-29 12:00:00, 3.1417729916397175, 4.538116543479592, 1.2080180514587815, 5.380000000000006
