35.06666667;-83.43333333;-9999
2001/1/25 0:00	-3.9	6.1	1.1
2001/1/26 0:00	-10	8.9	-0.6
2001/1/27 0:00	-1.1	12.2	5.6
2001/1/28 0:00	-7.8	15	3.6
2001/1/29 0:00	-3.3	15.6	6.2
2001/1/30 0:00	5	15	10
2001/1/31 0:00	5	16.7	10.9
2001/2/1 0:00	-2.2	11.1	4.5
2001/2/2 0:00	-2.8	8.9	3.1
2001/2/3 0:00	-7.8	11.1	1.7
2001/2/4 0:00	-3.3	11.7	4.2
2001/2/5 0:00	-3.9	8.9	2.5
2001/2/6 0:00	-6.7	16.1	4.7
2001/2/7 0:00	-3.9	19.5	7.8
2001/2/8 0:00	-2.8	19.5	8.4
2001/2/9 0:00	2.8	18.3	10.6
2001/2/10 0:00	4.4	14.5	9.5
2001/2/11 0:00	-3.9	12.2	4.2
2001/2/12 0:00	1.7	7.8	4.8
2001/2/13 0:00	2.2	10.6	6.4
2001/2/14 0:00	8.3	15.6	12
2001/2/15 0:00	12.2	18.3	15.3
2001/2/16 0:00	12.2	22.2	17.2
2001/2/17 0:00	3.3	11.1	7.2
2001/2/18 0:00	-6.1	10	2
2001/2/19 0:00	-1.7	12.2	5.3
2001/2/20 0:00	-1.1	15.6	7.3
2001/2/21 0:00	6.7	16.1	11.4
2001/2/22 0:00	5	7.8	6.4
2001/2/23 0:00	-1.7	17.8	8.1
2001/2/24 0:00	-1.7	12.8	5.6
2001/2/25 0:00	8.3	18.9	13.6
2001/2/26 0:00	1.1	20.6	10.9
2001/2/27 0:00	-0.6	15.6	7.5
2001/2/28 0:00	7.8	14.5	11.2
2001/3/1 0:00	1.1	18.3	9.7
2001/3/2 0:00	11.1	19.5	15.3
2001/3/3 0:00	8.9	13.3	11.1
2001/3/4 0:00	11.7	14.5	13.1
2001/3/5 0:00	2.2	7.8	5
2001/3/6 0:00	-3.3	4.4	0.6
2001/3/7 0:00	-0.6	10.6	5
2001/3/8 0:00	-2.8	15.6	6.4
2001/3/9 0:00	-0.6	13.3	6.4
2001/3/10 0:00	-6.1	14.5	4.2
2001/3/11 0:00	-3.9	18.9	7.5
2001/3/12 0:00	10	13.3	11.7
2001/3/13 0:00	11.7	17.8	14.8
2001/3/14 0:00	6.7	20.6	13.7
2001/3/15 0:00	7.8	12.2	10
2001/3/16 0:00	10	17.2	13.6
2001/3/17 0:00	6.7	15	10.9
2001/3/18 0:00	2.2	15.6	8.9
2001/3/19 0:00	4.4	14.5	9.5
2001/3/20 0:00	2.2	6.7	4.5
2001/3/21 0:00	3.9	11.7	7.8
2001/3/22 0:00	9.5	17.2	13.4
2001/3/23 0:00	2.2	20	11.1
2001/3/24 0:00	5.6	17.2	11.4
2001/3/25 0:00	3.3	15.6	9.5
2001/3/26 0:00	0	9.5	4.8
2001/3/27 0:00	-1.7	11.1	4.7
2001/3/28 0:00	-1.1	12.8	5.9
2001/3/29 0:00	3.9	8.9	6.4
